image,baseline_before,baseline_score_kept,baseline_overlap_kept,added_total
0001470204_Raw11_f_00011.jpg,764,764,484,484
0001470204_Raw11_f_00012.jpg,3079,3079,1976,1976
0001470204_Raw12_f_00004.jpg,2676,2676,1121,1121
0001470204_Raw12_f_00011.jpg,1964,1964,1228,1228
0001470204_Raw12_f_00012.jpg,5830,5830,3604,3604
0001470204_Raw13_f_00001.jpg,3995,3995,2283,2283
0001470204_Raw13_f_00002.jpg,3444,3444,2199,2199
0001472015_Raw02_f_00001.jpg,1979,1979,971,971
0001472015_Raw12_f_00011.jpg,2522,2522,1735,1735
0001472015_Raw12_f_00012.jpg,3302,3302,2080,2080
0001472015_Raw13_f_00005.jpg,3673,3673,2053,2053
0001472015_Raw13_f_00006.jpg,2910,2910,1744,1744
0001472015_Raw13_f_00012.jpg,4049,4049,2223,2223
0001472115_Raw00_f_00006.jpg,4122,4122,2056,2056
0001472115_Raw01_f_00002.jpg,4225,4225,2037,2037
0001472115_Raw01_f_00003.jpg,4321,4321,2298,2298
0001472115_Raw01_f_00006.jpg,4423,4423,2176,2176
0001472221_Raw02_f_00001.jpg,4511,4511,2025,2025
0001472221_Raw10_f_00002.jpg,2039,2039,1048,1048
0001472221_Raw11_f_00002.jpg,2568,2568,1317,1317
0001472221_Raw12_f_00002.jpg,4161,4161,2129,2129
0001472221_Raw13_f_00002.jpg,6573,6573,3645,3645
0001472221_Raw13_f_00004.jpg,4083,4083,1967,1967
0001472228_Raw01_f_00019.jpg,5346,5346,3807,3807
0001472228_Raw02_f_00019.jpg,3851,3851,2064,2064
0001472228_Raw02_f_00020.jpg,6172,6172,3439,3439
0001472228_Raw03_f_00020.jpg,6208,6208,3314,3314
0001472228_Raw11_f_00020.jpg,3998,3998,1504,1504
0001472228_Raw12_f_00018.jpg,6170,6170,3055,3055
0001472229_Raw00_f_00000.jpg,2131,2131,929,929
0001472229_Raw00_f_00007.jpg,11380,11380,6270,6270
0001472229_Raw01_f_00006.jpg,5638,5638,3087,3087
0001472229_Raw01_f_00007.jpg,9696,9696,4812,4812
0001472229_Raw02_f_00005.jpg,2494,2494,1032,1032
0001472229_Raw13_f_00000.jpg,8466,8466,4309,4309
0001472229_Raw13_f_00004.jpg,7768,7768,4802,4802
0001472295_Raw00_f_00006.jpg,2213,2213,1140,1140
0001472295_Raw12_f_00000.jpg,3687,3687,2806,2806
0001472295_Raw12_f_00001.jpg,2164,2164,1594,1594
0001472295_Raw13_f_00007.jpg,2366,2366,1506,1506
0001472295_Raw13_f_00010.jpg,2256,2256,1302,1302
0001472302_Raw01_f_00010.jpg,2690,2690,1283,1283
0001472302_Raw11_f_00001.jpg,942,942,614,614
0001472302_Raw12_f_00001.jpg,2335,2335,1707,1707
0001472302_Raw12_f_00006.jpg,2771,2771,1908,1908
0001472449_Raw13_f_00010.jpg,2828,2828,1741,1741
0001472449_Raw13_f_00012.jpg,3736,3736,1868,1868
0001472453_Raw00_f_00003.jpg,2718,2718,1285,1285
0001472453_Raw00_f_00006.jpg,2562,2562,1088,1088
0001472453_Raw00_f_00009.jpg,2619,2619,1162,1162
0001472453_Raw00_f_00012.jpg,2756,2756,1155,1155
0001472453_Raw01_f_00006.jpg,2734,2734,1376,1376
0001472453_Raw02_f_00006.jpg,3351,3351,1526,1526
0001472453_Raw03_f_00007.jpg,2412,2412,1355,1355
0001472453_Raw03_f_00008.jpg,3014,3014,1509,1509
0001472453_Raw03_f_00010.jpg,3091,3091,1573,1573
0001472453_Raw03_f_00013.jpg,2382,2382,1229,1229
0001473056_Raw01_f_00000.jpg,3852,3852,2787,2787
0001473056_Raw03_f_00000.jpg,3525,3525,1959,1959
0001473056_Raw03_f_00003.jpg,4522,4522,2692,2692
0001473056_Raw11_f_00003.jpg,1864,1864,1109,1109
0001473056_Raw12_f_00002.jpg,3717,3717,2390,2390
0001473056_Raw12_f_00003.jpg,3355,3355,1836,1836
0001473056_Raw13_f_00001.jpg,6603,6603,2346,2346
0001473056_Raw13_f_00002.jpg,3787,3787,2188,2188
0001473056_Raw13_f_00003.jpg,3975,3975,1939,1939
0001473126_Raw00_f_00002.jpg,1714,1714,873,873
0001473126_Raw00_f_00004.jpg,1892,1892,948,948
0001473126_Raw00_f_00007.jpg,1564,1564,845,845
0001473126_Raw00_f_00010.jpg,1782,1782,1014,1014
0001473126_Raw01_f_00001.jpg,2971,2971,1718,1718
0001473126_Raw01_f_00009.jpg,2818,2818,1483,1483
0001473126_Raw01_f_00010.jpg,3547,3547,1935,1935
0001473126_Raw01_f_00012.jpg,2417,2417,1390,1390
0001473126_Raw02_f_00010.jpg,1791,1791,731,731
0001473126_Raw03_f_00010.jpg,1497,1497,1024,1024
0001473126_Raw11_f_00012.jpg,708,708,553,553
0001473126_Raw12_f_00012.jpg,2581,2581,1801,1801
0001473148_Raw00_f_00001.jpg,2112,2112,1267,1267
0001473148_Raw00_f_00006.jpg,1766,1766,1118,1118
0001473148_Raw00_f_00008.jpg,1689,1689,886,886
0001473148_Raw00_f_00012.jpg,1785,1785,998,998
0001473148_Raw01_f_00006.jpg,2659,2659,1657,1657
0001473148_Raw02_f_00007.jpg,1757,1757,924,924
0001473148_Raw02_f_00009.jpg,1844,1844,869,869
0001473148_Raw02_f_00011.jpg,1455,1455,643,643
0001473148_Raw02_f_00012.jpg,1542,1542,514,514
0001473148_Raw02_f_00013.jpg,1224,1224,891,891
0001473148_Raw03_f_00009.jpg,1987,1987,1290,1290
0001473148_Raw03_f_00011.jpg,1733,1733,897,897
0001473148_Raw03_f_00013.jpg,1379,1379,1013,1013
0001473148_Raw12_f_00008.jpg,3114,3114,1696,1696
0001473149_Raw00_f_00002.jpg,1665,1665,923,923
0001473149_Raw00_f_00004.jpg,1399,1399,828,828
0001473149_Raw00_f_00005.jpg,1762,1762,846,846
0001473149_Raw00_f_00007.jpg,1538,1538,826,826
0001473149_Raw00_f_00008.jpg,1770,1770,1015,1015
0001473149_Raw00_f_00011.jpg,1446,1446,836,836
0001473149_Raw00_f_00013.jpg,1420,1420,892,892
0001473149_Raw01_f_00004.jpg,1919,1919,1122,1122
0001473149_Raw01_f_00010.jpg,1817,1817,1045,1045
0001473149_Raw01_f_00013.jpg,1846,1846,1135,1135
0001473149_Raw02_f_00001.jpg,1619,1619,781,781
0001473149_Raw02_f_00007.jpg,1595,1595,854,854
0001473149_Raw02_f_00010.jpg,1615,1615,882,882
0001473149_Raw02_f_00013.jpg,1633,1633,953,953
0001473149_Raw03_f_00001.jpg,1667,1667,1087,1087
0001473149_Raw03_f_00004.jpg,1823,1823,1153,1153
0001473149_Raw03_f_00013.jpg,1585,1585,1099,1099
0001473149_Raw11_f_00002.jpg,560,560,395,395
0001474140_Raw01_f_00003.jpg,4065,4065,1843,1843
0001474140_Raw01_f_00004.jpg,2765,2765,1767,1767
0001474140_Raw02_f_00004.jpg,4973,4973,2557,2557
0001474140_Raw03_f_00003.jpg,2251,2251,1727,1727
0001474140_Raw12_f_00001.jpg,3214,3214,1787,1787
0001474140_Raw13_f_00003.jpg,7816,7816,3092,3092
0001480389_Raw00_f_00000.jpg,1431,1431,949,949
0001482852_Raw02_f_00001.jpg,2425,2425,1057,1057
0001483149_Raw01_f_00001.jpg,4302,4302,2059,2059
0001487223_Raw03_f_00005.jpg,1043,1043,740,740
0001488661_Raw00_f_00007.jpg,3077,3077,1493,1493
0001488924_Raw01_f_00009.jpg,2366,2366,1093,1093
0001497752_Raw00_f_00010.jpg,5998,5998,3149,3149
0001498689_Raw00_f_00001.jpg,5495,5495,3330,3330
0001498711_Raw00_f_00001.jpg,3247,3247,1454,1454
0001498711_Raw12_f_00006.jpg,2260,2260,1431,1431
0001498711_Raw12_f_00008.jpg,2525,2525,1653,1653
0001498711_Raw12_f_00009.jpg,2228,2228,1353,1353
0001498711_Raw13_f_00009.jpg,2600,2600,1696,1696
0001498726_Raw01_f_00009.jpg,2343,2343,1359,1359
0001498726_Raw02_f_00007.jpg,3688,3688,2000,2000
0001498730_Raw02_f_00003.jpg,2802,2802,1338,1338
0001498730_Raw13_f_00010.jpg,1709,1709,1268,1268
0001498734_Raw13_f_00010.jpg,2297,2297,1458,1458
0001498751_Raw00_f_00005.jpg,1502,1502,464,464
0001499717_Raw00_f_00001.jpg,4765,4765,2317,2317
0001499720_Raw01_f_00005.jpg,5358,5358,2458,2458
0001499720_Raw02_f_00003.jpg,4035,4035,2189,2189
0001499720_Raw02_f_00004.jpg,4290,4290,2031,2031
0001499724_Raw12_f_00013.jpg,3687,3687,2200,2200
0001499724_Raw13_f_00013.jpg,4801,4801,2848,2848
0001499737_Raw00_f_00002.jpg,3786,3786,2040,2040
0001499737_Raw00_f_00008.jpg,3845,3845,1607,1607
0001499752_Raw10_f_00006.jpg,679,679,564,564
0001499756_Raw01_f_00005.jpg,2456,2456,733,733
0001499782_Raw01_f_00011.jpg,4008,4008,1956,1956
0001499782_Raw02_f_00008.jpg,3164,3164,978,978
0001499782_Raw02_f_00009.jpg,3355,3355,1120,1120
0001500011_Raw00_f_00002.jpg,2924,2924,1228,1228
0001500011_Raw02_f_00002.jpg,3264,3264,1671,1671
0001500011_Raw13_f_00005.jpg,2322,2322,1233,1233
0001500011_Raw13_f_00009.jpg,2057,2057,1240,1240
0001500036_Raw13_f_00001.jpg,3450,3450,1798,1798
0001500036_Raw13_f_00007.jpg,1791,1791,1147,1147
0001500048_Raw02_f_00002.jpg,7336,7336,3569,3569
0001500048_Raw11_f_00012.jpg,1272,1272,893,893
0001500088_Raw00_f_00010.jpg,4443,4443,1752,1752
0001500088_Raw01_f_00000.jpg,2052,2052,1581,1581
0001500088_Raw13_f_00006.jpg,3712,3712,2205,2205
0001500105_Raw02_f_00008.jpg,2560,2560,640,640
0001500133_Raw01_f_00006.jpg,3920,3920,2620,2620
0001500133_Raw13_f_00007.jpg,2109,2109,1220,1220
0001500191_Raw02_f_00007.jpg,4133,4133,2541,2541
0001500191_Raw03_f_00008.jpg,1943,1943,1423,1423
0001500199_Raw01_f_00001.jpg,2745,2745,1591,1591
0001506217_Raw02_f_00004.jpg,2129,2129,1140,1140
0001506247_Raw01_f_00004.jpg,1663,1663,819,819
0001507084_Raw00_f_00002.jpg,3590,3590,2092,2092
0001507084_Raw01_f_00000.jpg,3587,3587,2001,2001
0001507084_Raw01_f_00001.jpg,4125,4125,1942,1942
0001507084_Raw03_f_00004.jpg,1595,1595,1120,1120
0001507157_Raw00_f_00003.jpg,4397,4397,2245,2245
0001507157_Raw00_f_00004.jpg,4537,4537,2351,2351
0001507157_Raw00_f_00005.jpg,4693,4693,2148,2148
0001507157_Raw01_f_00001.jpg,5611,5611,3234,3234
0001507157_Raw01_f_00003.jpg,4206,4206,2267,2267
0001507157_Raw01_f_00005.jpg,4815,4815,2348,2348
0001507356_Raw00_f_00011.jpg,2951,2951,1196,1196
0001507356_Raw01_f_00003.jpg,3451,3451,1487,1487
0001507356_Raw03_f_00004.jpg,2468,2468,1484,1484
0001508776_Raw00_f_00001.jpg,1695,1695,862,862
0001508776_Raw01_f_00005.jpg,1883,1883,1073,1073
0001508776_Raw13_f_00002.jpg,2866,2866,1593,1593
0001508779_Raw01_f_00007.jpg,1725,1725,897,897
0001508779_Raw01_f_00010.jpg,2059,2059,1233,1233
0001508786_Raw00_f_00010.jpg,1821,1821,1036,1036
0001508786_Raw01_f_00007.jpg,1927,1927,1211,1211
0001508792_Raw01_f_00009.jpg,2614,2614,1550,1550
0001508792_Raw13_f_00004.jpg,2572,2572,1609,1609
0001508804_Raw02_f_00002.jpg,3337,3337,2474,2474
0001508812_Raw00_f_00008.jpg,2131,2131,1203,1203
0001508812_Raw02_f_00001.jpg,2375,2375,1523,1523
0001508812_Raw02_f_00008.jpg,2401,2401,1414,1414
0001508812_Raw02_f_00010.jpg,1433,1433,1165,1165
0001508836_Raw01_f_00001.jpg,3209,3209,1757,1757
0001508878_Raw13_f_00010.jpg,2535,2535,1434,1434
0001508888_Raw01_f_00000.jpg,1716,1716,1249,1249
0001508888_Raw02_f_00001.jpg,1979,1979,1232,1232
0001508888_Raw03_f_00001.jpg,2641,2641,2046,2046
0001508888_Raw03_f_00012.jpg,1768,1768,1371,1371
0001508888_Raw03_f_00013.jpg,1720,1720,1366,1366
0001508896_Raw13_f_00004.jpg,2556,2556,1466,1466
0001513231_Raw02_f_00003.jpg,3295,3295,1579,1579
0001513292_Raw00_f_00002.jpg,2674,2674,1258,1258
0001513292_Raw02_f_00002.jpg,2942,2942,1233,1233
0001513292_Raw03_f_00002.jpg,2436,2436,1552,1552
0001513462_Raw02_f_00002.jpg,3385,3385,1167,1167
0001513462_Raw03_f_00002.jpg,2734,2734,1305,1305
0001513813_Raw01_f_00002.jpg,4157,4157,1535,1535
0001524056_Raw10_f_00014.jpg,3619,3619,2285,2285
C1088600_V01_F00005_f9960f16-299a-4ba0-a21e-380feae4eccc.jpg,4890,4890,2661,2661
C1088600_V01_F00013_ca104bf6-f49d-4a1c-a79a-4a687a2c677e.jpg,3302,3302,1887,1887
C1088784_V02_F00010_ef3e146f-9528-4710-adc3-de0f50b1efd6.jpg,856,856,581,581
C1089315_V02_F00003_0610dc1f-6aff-4fc5-9420-792e1a8db51b.jpg,1963,1963,1156,1156
C1089343_V11_F00002_a731b7bc-af84-4d1c-bed6-16eaee09ee11.jpg,4776,4776,2633,2633
C1089343_V13_F00001_69fbc7de-64b5-48f3-ab41-577881f66f25.jpg,3551,3551,2000,2000
C1090687_V03_F00006_fc9ffcbb-ac3c-45fd-8e65-318271c347fb.jpg,1566,1566,1155,1155
C1091137_V13_F00000_0711bf0c-ae68-436a-adf0-92deb0cc42e4.jpg,2143,2143,1227,1227
C1091440_V01_F00003_d554b55c-0854-46d6-bba3-f9a34d193353.jpg,2838,2838,1743,1743
C1091480_V01_F00007_daa45838-c0b4-47ed-8320-0a395f9d9fca.jpg,2428,2428,1046,1046
C1098590_V01_F00005_474bfc65-c87c-4e85-b26b-10acac56a069.jpg,5364,5364,1740,1740
C1098590_V01_F00006_b4e40289-1047-4d67-b054-f6f27bba1d3a.jpg,4521,4521,1622,1622
C1098590_V01_F00007_9a62e988-3510-442a-8ec8-42f474c21531.jpg,3903,3903,1736,1736
C1104648_V01_F00002_aee9e4cb-decd-4c75-8765-a7307c08f574.jpg,1988,1988,883,883
C1109549_V00_F00002_e0910348-13a7-4f89-8874-ea49728a9a26.jpg,1986,1986,1000,1000
C1109549_V02_F00005_f64305b7-85eb-4a53-9522-bb3511d9b225.jpg,2575,2575,1342,1342
C1109556_V11_F00003_885486e1-6abb-4445-8896-d963343b001d.jpg,2833,2833,1642,1642
C1109702_V01_F00001_e5773398-0046-4041-9eff-44f24d1cbdab.jpg,4366,4366,1595,1595
C1109702_V01_F00003_4563735e-483f-41b1-99c5-e828f994f285.jpg,4643,4643,1816,1816
C1109702_V01_F00004_e12f9990-944d-4656-b619-5128588d1c21.jpg,5017,5017,1760,1760
C1109702_V01_F00006_05a8ed5a-a52a-4676-9c0d-3fb316772cfc.jpg,4023,4023,1410,1410
C1109702_V01_F00007_105a6ae0-9e6e-4f09-9ba2-90af1c6f7209.jpg,5044,5044,1779,1779
C1110103_V02_F00007_89a0dc57-84cc-4633-951a-756f215bd653.jpg,3205,3205,1512,1512
C1110379_V13_F00000_96579f1f-afe2-4704-895e-561d42755793.jpg,3016,3016,1636,1636
C1112907_V00_F00006_36067822-fa64-41d5-b472-b39161889add.jpg,4357,4357,1867,1867
C1112907_V01_F00006_bc6b175e-2930-46db-ab67-951cf3937af5.jpg,2955,2955,1489,1489
C1112907_V02_F00012_4067c79c-05d3-41d4-9542-edcac1162a97.jpg,3591,3591,1815,1815
C1142083_V01_F00006_e08d31f4-8aa6-44a6-8ee4-965f4fac1f71.jpg,2457,2457,1078,1078
C1142091_V02_F00003_46ad1e57-22c3-428c-8c31-59db3eed275d.jpg,1918,1918,1177,1177
C1148414_V01_F00003_b9fd37a3-bf37-4711-8903-054880d359e6.jpg,5590,5590,3542,3542
C1148414_V01_F00007_2be71d90-48c2-46be-8b22-e03d20222a3f.jpg,6312,6312,3988,3988
C1148414_V01_F00012_51809df6-f892-4535-96f1-7abb5335eb83.jpg,7395,7395,4639,4639
C1148873_V01_F00003_dd3fe065-aece-4bec-ad03-66cbef2ba401.jpg,3725,3725,1567,1567
C1148873_V01_F00005_5bbafc71-ec02-4fa1-a30b-5ec13d035ade.jpg,3647,3647,1628,1628
C1148873_V01_F00006_cafc21a2-631a-41f4-a777-45a56d89e37d.jpg,3584,3584,1797,1797
C1148873_V01_F00007_78e83f97-f8d9-443c-a61d-b6d3a5a4927e.jpg,4039,4039,1897,1897
C1156773_V02_F00007_bd31837a-0ab3-4d96-995d-88f9f375b041.jpg,3870,3870,2591,2591
C1156785_V12_F00002_936143eb-ffbf-4609-b75c-2778f476c44c.jpg,4490,4490,3088,3088
C1156785_V12_F00003_52278f94-7810-4314-8a77-6276b3559eaa.jpg,3742,3742,2388,2388
C1161080_V03_F00001_3b9692ef-7911-41a0-becf-4dd460b6fc91.jpg,2198,2198,1304,1304
C1161279_V02_F00004_bd1f379e-1b76-4c60-b520-0d58c383a3fc.jpg,3130,3130,1803,1803
C1236881_V13_F00000_78120b69-1247-4dcd-9b3d-9fb3932a5c15.jpg,3038,3038,2108,2108
C1236952_V01_F00007_436eb1b9-3df1-4ad2-9a0a-898be01e4191.jpg,3979,3979,1917,1917
C1238898_V11_F00002_b6acc7d8-e1f3-4fdd-9655-b39a81f2f595.jpg,4054,4054,1898,1898
C1238898_V13_F00001_6d090fdb-8b9b-424c-81cd-9ef5a945d043.jpg,4683,4683,2833,2833
C1239135_V13_F00007_1efe6c65-98eb-49cb-be69-8f1bc4aa520a.jpg,4103,4103,2199,2199
C1239162_V13_F00012_2fda64da-493d-43bb-8d06-a6bc09e75faf.jpg,3215,3215,1722,1722
C1239638_V03_F00007_526234b4-6138-4250-a542-153f4df9702f.jpg,2211,2211,1077,1077
C1240770_V02_F00007_1481b2de-d4db-43f1-ac46-0b72b6587011.jpg,2327,2327,1351,1351
C1240770_V03_F00007_faf5772c-639d-464e-b154-941db477b935.jpg,3850,3850,1960,1960
C1243226_V03_F00000_3ecaf361-c967-4625-a402-7c860a7f6272.jpg,2714,2714,1366,1366
C1243226_V11_F00002_b133680d-766e-49e4-9bdc-dd55e4b95377.jpg,7405,7405,4083,4083
C1249118_V01_F00005_664b40e2-81dc-4c4a-a795-e82730bf36aa.jpg,7359,7359,2943,2943
C1249118_V01_F00006_82a97400-0132-4dd3-bc36-52b0fd8a1725.jpg,6423,6423,2775,2775
C1249118_V01_F00008_dc397da4-def0-4899-939e-92c0b7326ece.jpg,7861,7861,3199,3199
C1249118_V01_F00009_8f3c7d65-9e1e-4f4e-b8a6-51abc2560199.jpg,7028,7028,2668,2668
C1249118_V01_F00010_558a576b-de61-40cf-85dd-8da271c6b4b6.jpg,7506,7506,3348,3348
C1249118_V01_F00011_63976a6d-180e-44e2-8ced-2e4594a2fae3.jpg,6719,6719,2975,2975
C1249118_V01_F00012_0ce9c6bc-0063-4ddc-b8c0-45f8560920cf.jpg,7042,7042,2908,2908
C1249118_V01_F00013_1d7355fb-157b-49e5-8420-fc5b1873dadc.jpg,7544,7544,2859,2859
C1258543_V01_F00003_3852eb00-1543-4c29-b20f-7860a01ddb28.jpg,2262,2262,1572,1572
