image,baseline_before,baseline_score_kept,baseline_overlap_kept,added_total
0001472229_Raw01_f_00006.jpg,5638,5299,3012,3012
0001472229_Raw01_f_00007.jpg,9696,9189,4752,4752
0001472229_Raw02_f_00005.jpg,2494,2436,1028,1028
0001472229_Raw13_f_00000.jpg,8466,7954,4251,4251
0001472229_Raw13_f_00004.jpg,7768,7354,4710,4710
0001472295_Raw00_f_00006.jpg,2213,2132,1131,1131
0001472295_Raw12_f_00000.jpg,3687,3518,2696,2696
0001472295_Raw12_f_00001.jpg,2164,2131,1569,1569
0001472295_Raw13_f_00007.jpg,2366,2278,1481,1481
0001472295_Raw13_f_00010.jpg,2256,2214,1285,1285
0001472302_Raw01_f_00010.jpg,2690,2655,1270,1270
0001472302_Raw11_f_00001.jpg,942,929,612,612
0001472302_Raw12_f_00001.jpg,2335,2319,1697,1697
0001472302_Raw12_f_00006.jpg,2771,2693,1892,1892
0001472449_Raw13_f_00010.jpg,2828,2782,1729,1729
0001472449_Raw13_f_00012.jpg,3736,3627,1857,1857
0001472453_Raw00_f_00003.jpg,2718,2659,1281,1281
0001472453_Raw00_f_00006.jpg,2562,2484,1082,1082
0001472453_Raw00_f_00009.jpg,2619,2578,1156,1156
0001472453_Raw00_f_00012.jpg,2756,2646,1135,1135
0001472453_Raw01_f_00006.jpg,2734,2679,1370,1370
0001472453_Raw02_f_00006.jpg,3351,3235,1520,1520
0001472453_Raw03_f_00007.jpg,2412,2356,1347,1347
0001472453_Raw03_f_00008.jpg,3014,2900,1497,1497
0001472453_Raw03_f_00010.jpg,3091,3008,1560,1560
0001472453_Raw03_f_00013.jpg,2382,2250,1226,1226
0001473056_Raw01_f_00000.jpg,3852,3719,2755,2755
0001473056_Raw03_f_00000.jpg,3525,3399,1949,1949
0001473056_Raw03_f_00003.jpg,4522,4312,2647,2647
0001473056_Raw11_f_00003.jpg,1864,1792,1101,1101
0001473056_Raw12_f_00002.jpg,3717,3542,2339,2339
0001473056_Raw12_f_00003.jpg,3355,3152,1818,1818
0001473056_Raw13_f_00001.jpg,6603,5991,2303,2303
0001473056_Raw13_f_00002.jpg,3787,3587,2142,2142
0001473056_Raw13_f_00003.jpg,3975,3747,1904,1904
0001473126_Raw00_f_00002.jpg,1714,1701,869,869
0001473126_Raw00_f_00004.jpg,1892,1855,944,944
0001473126_Raw00_f_00007.jpg,1564,1546,838,838
0001473126_Raw00_f_00010.jpg,1782,1765,1012,1012
0001473126_Raw01_f_00001.jpg,2971,2918,1706,1706
0001473126_Raw01_f_00009.jpg,2818,2619,1385,1385
0001473126_Raw01_f_00010.jpg,3547,3355,1837,1837
0001473126_Raw01_f_00012.jpg,2417,2353,1369,1369
0001473126_Raw02_f_00010.jpg,1791,1762,729,729
0001473126_Raw03_f_00010.jpg,1497,1472,1013,1013
0001473126_Raw11_f_00012.jpg,708,703,550,550
0001473126_Raw12_f_00012.jpg,2581,2563,1798,1798
0001473148_Raw00_f_00001.jpg,2112,2074,1259,1259
0001473148_Raw00_f_00006.jpg,1766,1752,1117,1117
0001473148_Raw00_f_00008.jpg,1689,1677,886,886
0001473148_Raw00_f_00012.jpg,1785,1769,994,994
0001473148_Raw01_f_00006.jpg,2659,2619,1636,1636
0001473148_Raw02_f_00007.jpg,1757,1752,924,924
0001473148_Raw02_f_00009.jpg,1844,1839,868,868
0001473148_Raw02_f_00011.jpg,1455,1377,639,639
0001473148_Raw02_f_00012.jpg,1542,1282,506,506
0001473148_Raw02_f_00013.jpg,1224,1194,890,890
0001473148_Raw03_f_00009.jpg,1987,1964,1282,1282
0001473148_Raw03_f_00011.jpg,1733,1533,894,894
0001473148_Raw03_f_00013.jpg,1379,1347,1011,1011
0001473148_Raw12_f_00008.jpg,3114,2875,1666,1666
0001473149_Raw00_f_00002.jpg,1665,1630,923,923
0001473149_Raw00_f_00004.jpg,1399,1378,824,824
0001473149_Raw00_f_00005.jpg,1762,1636,841,841
0001473149_Raw00_f_00007.jpg,1538,1493,819,819
0001473149_Raw00_f_00008.jpg,1770,1753,1008,1008
0001473149_Raw00_f_00011.jpg,1446,1436,836,836
0001473149_Raw00_f_00013.jpg,1420,1397,890,890
0001473149_Raw01_f_00004.jpg,1919,1897,1111,1111
0001473149_Raw01_f_00010.jpg,1817,1795,1045,1045
0001473149_Raw01_f_00013.jpg,1846,1835,1133,1133
0001473149_Raw02_f_00001.jpg,1619,1554,776,776
0001473149_Raw02_f_00007.jpg,1595,1581,849,849
0001473149_Raw02_f_00010.jpg,1615,1612,882,882
0001473149_Raw02_f_00013.jpg,1633,1628,953,953
0001473149_Raw03_f_00001.jpg,1667,1614,1072,1072
0001473149_Raw03_f_00004.jpg,1823,1783,1148,1148
0001473149_Raw03_f_00013.jpg,1585,1572,1093,1093
0001473149_Raw11_f_00002.jpg,560,550,392,392
0001474140_Raw01_f_00003.jpg,4065,3792,1826,1826
0001474140_Raw01_f_00004.jpg,2765,2632,1712,1712
0001474140_Raw02_f_00004.jpg,4973,4585,2392,2392
0001474140_Raw03_f_00003.jpg,2251,2194,1712,1712
0001474140_Raw12_f_00001.jpg,3214,3008,1776,1776
0001474140_Raw13_f_00003.jpg,7816,7126,3040,3040
0001480389_Raw00_f_00000.jpg,1431,1424,946,946
0001482852_Raw02_f_00001.jpg,2425,2358,1053,1053
0001483149_Raw01_f_00001.jpg,4302,4056,2041,2041
0001487223_Raw03_f_00005.jpg,1043,1005,733,733
0001488661_Raw00_f_00007.jpg,3077,3024,1474,1474
0001488924_Raw01_f_00009.jpg,2366,2328,1090,1090
0001497752_Raw00_f_00010.jpg,5998,5847,3124,3124
0001498689_Raw00_f_00001.jpg,5495,5437,3310,3310
0001498711_Raw00_f_00001.jpg,3247,3074,1444,1444
0001498711_Raw12_f_00006.jpg,2260,2193,1426,1426
0001498711_Raw12_f_00008.jpg,2525,2445,1644,1644
0001498711_Raw12_f_00009.jpg,2228,2110,1348,1348
0001498711_Raw13_f_00009.jpg,2600,2519,1683,1683
0001498726_Raw01_f_00009.jpg,2343,2279,1343,1343
0001498726_Raw02_f_00007.jpg,3688,3624,1998,1998
0001498730_Raw02_f_00003.jpg,2802,2712,1334,1334
0001498730_Raw13_f_00010.jpg,1709,1652,1258,1258
0001498734_Raw13_f_00010.jpg,2297,2194,1429,1429
0001498751_Raw00_f_00005.jpg,1502,1485,463,463
0001499717_Raw00_f_00001.jpg,4765,4657,2313,2313
0001499720_Raw01_f_00005.jpg,5358,5168,2442,2442
0001499720_Raw02_f_00003.jpg,4035,3921,2183,2183
0001499720_Raw02_f_00004.jpg,4290,4146,2023,2023
0001499724_Raw12_f_00013.jpg,3687,3512,2185,2185
0001499724_Raw13_f_00013.jpg,4801,4607,2805,2805
0001499737_Raw00_f_00002.jpg,3786,3693,2027,2027
0001499737_Raw00_f_00008.jpg,3845,3642,1590,1590
0001499752_Raw10_f_00006.jpg,679,668,564,564
0001499756_Raw01_f_00005.jpg,2456,2426,732,732
0001499782_Raw01_f_00011.jpg,4008,3909,1945,1945
0001499782_Raw02_f_00008.jpg,3164,3007,978,978
0001499782_Raw02_f_00009.jpg,3355,3226,1113,1113
0001500011_Raw00_f_00002.jpg,2924,2848,1217,1217
0001500011_Raw02_f_00002.jpg,3264,3209,1669,1669
0001500011_Raw13_f_00005.jpg,2322,2228,1229,1229
0001500011_Raw13_f_00009.jpg,2057,1977,1231,1231
0001500036_Raw13_f_00001.jpg,3450,3314,1780,1780
0001500036_Raw13_f_00007.jpg,1791,1768,1144,1144
0001500048_Raw02_f_00002.jpg,7336,7113,3537,3537
0001500048_Raw11_f_00012.jpg,1272,1234,890,890
0001500088_Raw00_f_00010.jpg,4443,4203,1749,1749
0001500088_Raw01_f_00000.jpg,2052,2000,1548,1548
0001500088_Raw13_f_00006.jpg,3712,3637,2197,2197
0001500105_Raw02_f_00008.jpg,2560,2538,639,639
0001500133_Raw01_f_00006.jpg,3920,3853,2593,2593
0001500133_Raw13_f_00007.jpg,2109,2045,1216,1216
0001500191_Raw02_f_00007.jpg,4133,4095,2532,2532
0001500191_Raw03_f_00008.jpg,1943,1908,1419,1419
0001500199_Raw01_f_00001.jpg,2745,2667,1574,1574
0001506217_Raw02_f_00004.jpg,2129,2094,1139,1139
0001506247_Raw01_f_00004.jpg,1663,1639,819,819
0001507084_Raw00_f_00002.jpg,3590,3496,2080,2080
0001507084_Raw01_f_00000.jpg,3587,3407,1989,1989
0001507084_Raw01_f_00001.jpg,4125,3852,1925,1925
0001507084_Raw03_f_00004.jpg,1595,1569,1120,1120
0001507157_Raw00_f_00003.jpg,4397,4246,2234,2234
0001507157_Raw00_f_00004.jpg,4537,4374,2339,2339
0001507157_Raw00_f_00005.jpg,4693,4513,2135,2135
0001507157_Raw01_f_00001.jpg,5611,5343,3210,3210
0001507157_Raw01_f_00003.jpg,4206,3988,2245,2245
0001507157_Raw01_f_00005.jpg,4815,4438,2336,2336
0001507356_Raw00_f_00011.jpg,2951,2874,1180,1180
0001507356_Raw01_f_00003.jpg,3451,3336,1477,1477
0001507356_Raw03_f_00004.jpg,2468,2411,1478,1478
0001508776_Raw00_f_00001.jpg,1695,1653,860,860
0001508776_Raw01_f_00005.jpg,1883,1851,1060,1060
0001508776_Raw13_f_00002.jpg,2866,2721,1576,1576
0001508779_Raw01_f_00007.jpg,1725,1690,890,890
0001508779_Raw01_f_00010.jpg,2059,2003,1204,1204
0001508786_Raw00_f_00010.jpg,1821,1806,1035,1035
0001508786_Raw01_f_00007.jpg,1927,1875,1172,1172
0001508792_Raw01_f_00009.jpg,2614,2551,1522,1522
0001508792_Raw13_f_00004.jpg,2572,2453,1584,1584
0001508804_Raw02_f_00002.jpg,3337,3174,2361,2361
0001508812_Raw00_f_00008.jpg,2131,2026,1195,1195
0001508812_Raw02_f_00001.jpg,2375,2337,1497,1497
0001508812_Raw02_f_00008.jpg,2401,2313,1371,1371
0001508812_Raw02_f_00010.jpg,1433,1403,1159,1159
0001508836_Raw01_f_00001.jpg,3209,3142,1744,1744
0001508878_Raw13_f_00010.jpg,2535,2459,1427,1427
0001508888_Raw01_f_00000.jpg,1716,1651,1245,1245
0001508888_Raw02_f_00001.jpg,1979,1884,1231,1231
0001508888_Raw03_f_00001.jpg,2641,2564,2016,2016
0001508888_Raw03_f_00012.jpg,1768,1759,1368,1368
0001508888_Raw03_f_00013.jpg,1720,1715,1365,1365
0001508896_Raw13_f_00004.jpg,2556,2464,1456,1456
0001513231_Raw02_f_00003.jpg,3295,3160,1566,1566
0001513292_Raw00_f_00002.jpg,2674,2585,1258,1258
0001513292_Raw02_f_00002.jpg,2942,2821,1230,1230
0001513292_Raw03_f_00002.jpg,2436,2358,1538,1538
0001513462_Raw02_f_00002.jpg,3385,3302,1163,1163
0001513462_Raw03_f_00002.jpg,2734,2633,1298,1298
0001513813_Raw01_f_00002.jpg,4157,4006,1525,1525
0001524056_Raw10_f_00014.jpg,3619,3549,2278,2278
C1088600_V01_F00005_f9960f16-299a-4ba0-a21e-380feae4eccc.jpg,4890,4751,2650,2650
C1088600_V01_F00013_ca104bf6-f49d-4a1c-a79a-4a687a2c677e.jpg,3302,3227,1883,1883
C1088784_V02_F00010_ef3e146f-9528-4710-adc3-de0f50b1efd6.jpg,856,831,577,577
C1089315_V02_F00003_0610dc1f-6aff-4fc5-9420-792e1a8db51b.jpg,1963,1843,1142,1142
C1089343_V11_F00002_a731b7bc-af84-4d1c-bed6-16eaee09ee11.jpg,4776,4547,2619,2619
C1089343_V13_F00001_69fbc7de-64b5-48f3-ab41-577881f66f25.jpg,3551,3396,1986,1986
C1090687_V03_F00006_fc9ffcbb-ac3c-45fd-8e65-318271c347fb.jpg,1566,1544,1150,1150
C1091137_V13_F00000_0711bf0c-ae68-436a-adf0-92deb0cc42e4.jpg,2143,2070,1224,1224
C1091440_V01_F00003_d554b55c-0854-46d6-bba3-f9a34d193353.jpg,2838,2811,1743,1743
C1091480_V01_F00007_daa45838-c0b4-47ed-8320-0a395f9d9fca.jpg,2428,2389,1046,1046
C1098590_V01_F00005_474bfc65-c87c-4e85-b26b-10acac56a069.jpg,5364,4786,1721,1721
C1098590_V01_F00006_b4e40289-1047-4d67-b054-f6f27bba1d3a.jpg,4521,4110,1621,1621
C1098590_V01_F00007_9a62e988-3510-442a-8ec8-42f474c21531.jpg,3903,3718,1731,1731
C1104648_V01_F00002_aee9e4cb-decd-4c75-8765-a7307c08f574.jpg,1988,1940,880,880
C1109549_V00_F00002_e0910348-13a7-4f89-8874-ea49728a9a26.jpg,1986,1881,998,998
C1109549_V02_F00005_f64305b7-85eb-4a53-9522-bb3511d9b225.jpg,2575,2457,1313,1313
C1109556_V11_F00003_885486e1-6abb-4445-8896-d963343b001d.jpg,2833,2755,1616,1616
C1109702_V01_F00001_e5773398-0046-4041-9eff-44f24d1cbdab.jpg,4366,4165,1590,1590
C1109702_V01_F00003_4563735e-483f-41b1-99c5-e828f994f285.jpg,4643,4462,1809,1809
C1109702_V01_F00004_e12f9990-944d-4656-b619-5128588d1c21.jpg,5017,4821,1742,1742
C1109702_V01_F00006_05a8ed5a-a52a-4676-9c0d-3fb316772cfc.jpg,4023,3881,1399,1399
C1109702_V01_F00007_105a6ae0-9e6e-4f09-9ba2-90af1c6f7209.jpg,5044,4876,1773,1773
C1110103_V02_F00007_89a0dc57-84cc-4633-951a-756f215bd653.jpg,3205,3092,1499,1499
C1110379_V13_F00000_96579f1f-afe2-4704-895e-561d42755793.jpg,3016,2921,1625,1625
C1112907_V00_F00006_36067822-fa64-41d5-b472-b39161889add.jpg,4357,4269,1855,1855
C1112907_V01_F00006_bc6b175e-2930-46db-ab67-951cf3937af5.jpg,2955,2909,1479,1479
C1112907_V02_F00012_4067c79c-05d3-41d4-9542-edcac1162a97.jpg,3591,3551,1798,1798
C1142083_V01_F00006_e08d31f4-8aa6-44a6-8ee4-965f4fac1f71.jpg,2457,2267,1067,1067
C1142091_V02_F00003_46ad1e57-22c3-428c-8c31-59db3eed275d.jpg,1918,1873,1174,1174
C1148414_V01_F00003_b9fd37a3-bf37-4711-8903-054880d359e6.jpg,5590,5470,3514,3514
C1148414_V01_F00007_2be71d90-48c2-46be-8b22-e03d20222a3f.jpg,6312,6164,3955,3955
C1148414_V01_F00012_51809df6-f892-4535-96f1-7abb5335eb83.jpg,7395,7176,4594,4594
C1148873_V01_F00003_dd3fe065-aece-4bec-ad03-66cbef2ba401.jpg,3725,3534,1564,1564
C1148873_V01_F00005_5bbafc71-ec02-4fa1-a30b-5ec13d035ade.jpg,3647,3483,1620,1620
C1148873_V01_F00006_cafc21a2-631a-41f4-a777-45a56d89e37d.jpg,3584,3415,1792,1792
C1148873_V01_F00007_78e83f97-f8d9-443c-a61d-b6d3a5a4927e.jpg,4039,3884,1892,1892
C1156773_V02_F00007_bd31837a-0ab3-4d96-995d-88f9f375b041.jpg,3870,3744,2568,2568
C1156785_V12_F00002_936143eb-ffbf-4609-b75c-2778f476c44c.jpg,4490,4241,3016,3016
C1156785_V12_F00003_52278f94-7810-4314-8a77-6276b3559eaa.jpg,3742,3657,2382,2382
C1161080_V03_F00001_3b9692ef-7911-41a0-becf-4dd460b6fc91.jpg,2198,2124,1300,1300
C1161279_V02_F00004_bd1f379e-1b76-4c60-b520-0d58c383a3fc.jpg,3130,3022,1773,1773
C1236881_V13_F00000_78120b69-1247-4dcd-9b3d-9fb3932a5c15.jpg,3038,2969,2085,2085
C1236952_V01_F00007_436eb1b9-3df1-4ad2-9a0a-898be01e4191.jpg,3979,3879,1912,1912
C1238898_V11_F00002_b6acc7d8-e1f3-4fdd-9655-b39a81f2f595.jpg,4054,3731,1862,1862
C1238898_V13_F00001_6d090fdb-8b9b-424c-81cd-9ef5a945d043.jpg,4683,4501,2810,2810
C1239135_V13_F00007_1efe6c65-98eb-49cb-be69-8f1bc4aa520a.jpg,4103,3802,2135,2135
C1239162_V13_F00012_2fda64da-493d-43bb-8d06-a6bc09e75faf.jpg,3215,3069,1705,1705
C1239638_V03_F00007_526234b4-6138-4250-a542-153f4df9702f.jpg,2211,2164,1076,1076
C1240770_V02_F00007_1481b2de-d4db-43f1-ac46-0b72b6587011.jpg,2327,2283,1349,1349
C1240770_V03_F00007_faf5772c-639d-464e-b154-941db477b935.jpg,3850,3789,1947,1947
C1243226_V03_F00000_3ecaf361-c967-4625-a402-7c860a7f6272.jpg,2714,2495,1360,1360
C1243226_V11_F00002_b133680d-766e-49e4-9bdc-dd55e4b95377.jpg,7405,7120,4059,4059
C1249118_V01_F00005_664b40e2-81dc-4c4a-a795-e82730bf36aa.jpg,7359,7209,2914,2914
C1249118_V01_F00006_82a97400-0132-4dd3-bc36-52b0fd8a1725.jpg,6423,6180,2765,2765
C1249118_V01_F00008_dc397da4-def0-4899-939e-92c0b7326ece.jpg,7861,7586,3166,3166
C1249118_V01_F00009_8f3c7d65-9e1e-4f4e-b8a6-51abc2560199.jpg,7028,6782,2654,2654
C1249118_V01_F00010_558a576b-de61-40cf-85dd-8da271c6b4b6.jpg,7506,7297,3308,3308
C1249118_V01_F00011_63976a6d-180e-44e2-8ced-2e4594a2fae3.jpg,6719,6506,2956,2956
C1249118_V01_F00012_0ce9c6bc-0063-4ddc-b8c0-45f8560920cf.jpg,7042,6812,2888,2888
C1249118_V01_F00013_1d7355fb-157b-49e5-8420-fc5b1873dadc.jpg,7544,7343,2832,2832
C1258543_V01_F00003_3852eb00-1543-4c29-b20f-7860a01ddb28.jpg,2262,2199,1553,1553
