image,baseline_before,baseline_score_kept,baseline_overlap_kept,added_total
0001422620-Raw01-f_00004.jpg,4898,4474,3612,3612
0001422620-Raw01-f_00006.jpg,4882,4376,3584,3584
0001422620-Raw01-f_00007.jpg,2090,1888,1749,1749
0001422620-Raw02-f_00004.jpg,3767,3432,2960,2960
0001429378-Raw01-f_00002.jpg,3541,3342,2769,2769
0001430517-Raw02-f_00004.jpg,4393,4141,3360,3360
0001430517-Raw02-f_00009.jpg,3277,3172,2447,2447
0001432633-Raw00-f_00002.jpg,1768,1664,1458,1458
0001432633-Raw01-f_00001.jpg,2175,2006,1626,1626
0001432633-Raw01-f_00008.jpg,2385,2265,1856,1856
0001432633-Raw02-f_00000.jpg,1797,1704,1531,1531
0001432633-Raw02-f_00002.jpg,3235,2812,2276,2276
0001432633-Raw02-f_00003.jpg,3134,2888,2364,2364
0001433039-Raw00-f_00006.jpg,4907,4194,3554,3554
0001441823-Raw00-f_00001.jpg,2829,2536,2094,2094
0001441823-Raw00-f_00002.jpg,2882,2584,2168,2168
0001441823-Raw00-f_00004.jpg,2286,2079,1625,1625
0001441823-Raw01-f_00002.jpg,2359,2030,1502,1502
0001441823-Raw02-f_00001.jpg,3755,3297,2608,2608
0001441823-Raw02-f_00003.jpg,5255,4533,3181,3181
0001441823-Raw02-f_00007.jpg,5936,4918,3498,3498
0001441823-Raw02-f_00010.jpg,5101,4273,3053,3053
0001441823-Raw12-f_00000.jpg,2898,2690,2524,2524
0001441824-Raw01-f_00007.jpg,1907,1862,1467,1467
0001441824-Raw01-f_00010.jpg,2275,2135,1685,1685
0001441824-Raw02-f_00004.jpg,7653,6398,4664,4664
0001441824-Raw02-f_00011.jpg,9411,7799,5459,5459
0001441830-Raw00-f_00001.jpg,2267,2072,1674,1674
0001441830-Raw00-f_00002.jpg,2232,2002,1653,1653
0001441830-Raw00-f_00003.jpg,1448,1319,1085,1085
0001441830-Raw01-f_00002.jpg,2214,2007,1648,1648
0001441830-Raw01-f_00003.jpg,2666,2348,1767,1767
0001441830-Raw01-f_00004.jpg,2290,2029,1646,1646
0001441830-Raw01-f_00005.jpg,2981,2691,2248,2248
0001441830-Raw01-f_00007.jpg,2022,1919,1577,1577
0001441830-Raw01-f_00008.jpg,2750,2412,1959,1959
0001441830-Raw02-f_00001.jpg,12331,9865,6937,6937
0001441830-Raw02-f_00002.jpg,6023,4996,3428,3428
0001441830-Raw02-f_00003.jpg,5939,5038,3333,3333
0001441830-Raw03-f_00001.jpg,2745,2293,1679,1679
0001441830-Raw03-f_00003.jpg,1622,1450,1225,1225
0001441830-Raw03-f_00008.jpg,1767,1583,1460,1460
0001441830-Raw03-f_00009.jpg,2368,2078,1985,1985
0001469108_Raw02_f_00001.jpg,2837,2725,2538,2538
0001469108_Raw13_f_00012.jpg,5957,5434,4710,4710
0001469690_Raw00_f_00001.jpg,5659,5157,4405,4405
0001469690_Raw01_f_00004.jpg,2652,2458,2198,2198
0001469723_Raw11_f_00005.jpg,1630,1430,1173,1173
0001469762_Raw11_f_00004.jpg,3179,2804,2541,2541
0001469762_Raw12_f_00003.jpg,11277,9231,7588,7588
0001469762_Raw12_f_00005.jpg,4999,4512,4209,4209
0001469762_Raw12_f_00006.jpg,7339,6060,5189,5189
0001469762_Raw13_f_00001.jpg,7546,5685,4497,4497
0001469762_Raw13_f_00002.jpg,3484,3142,2909,2909
0001469762_Raw13_f_00004.jpg,4391,3881,3359,3359
0001469762_Raw13_f_00006.jpg,3500,3221,2845,2845
0001469763_Raw11_f_00006.jpg,1774,1630,1481,1481
0001469763_Raw12_f_00002.jpg,4175,3592,3424,3424
0001469763_Raw12_f_00003.jpg,3352,3126,2970,2970
0001469763_Raw12_f_00005.jpg,4372,3965,3762,3762
0001469763_Raw12_f_00006.jpg,3868,3489,3280,3280
0001469763_Raw13_f_00001.jpg,3117,2895,2687,2687
0001469763_Raw13_f_00005.jpg,3616,3353,3173,3173
0001469820_Raw01_f_00009.jpg,2426,2240,1873,1873
0001469820_Raw12_f_00018.jpg,2230,1841,1706,1706
0001469871_Raw02_f_00001.jpg,3044,2683,2208,2208
0001469871_Raw03_f_00001.jpg,1801,1747,1564,1564
0001469877_Raw12_f_00010.jpg,1458,1402,1201,1201
0001469877_Raw13_f_00010.jpg,2559,2379,2092,2092
0001469897_Raw00_f_00006.jpg,2795,2457,1960,1960
0001469897_Raw02_f_00001.jpg,5420,4924,3938,3938
0001469912_Raw12_f_00001.jpg,3387,3155,3021,3021
0001469912_Raw12_f_00005.jpg,2823,2610,2375,2375
0001469928_Raw11_f_00002.jpg,1352,1188,1069,1069
0001469928_Raw11_f_00006.jpg,1036,996,885,885
0001469928_Raw12_f_00002.jpg,2854,2713,2613,2613
0001469928_Raw13_f_00002.jpg,3010,2709,2364,2364
0001470010_Raw02_f_00001.jpg,2063,1963,1653,1653
0001470010_Raw11_f_00007.jpg,831,823,732,732
0001470010_Raw12_f_00007.jpg,1821,1740,1533,1533
0001470010_Raw12_f_00008.jpg,2329,2182,1915,1915
0001470010_Raw13_f_00007.jpg,2787,2579,2328,2328
0001470010_Raw13_f_00008.jpg,2802,2619,2464,2464
0001470016_Raw11_f_00000.jpg,1139,1118,1105,1105
0001470016_Raw13_f_00008.jpg,1893,1776,1633,1633
0001470055_Raw02_f_00007.jpg,1970,1933,1426,1426
0001470055_Raw12_f_00002.jpg,6021,5707,5159,5159
0001470112_Raw13_f_00002.jpg,3628,3405,3026,3026
0001470125_Raw13_f_00002.jpg,9107,7862,6896,6896
0001470125_Raw13_f_00003.jpg,8392,7573,6585,6585
0001470125_Raw13_f_00004.jpg,6464,5955,5187,5187
0001470125_Raw13_f_00007.jpg,8413,7240,6066,6066
0001470146_Raw11_f_00009.jpg,1426,1227,1080,1080
0001470146_Raw13_f_00001.jpg,8554,7176,6373,6373
0001470146_Raw13_f_00002.jpg,8952,7162,6284,6284
0001470146_Raw13_f_00008.jpg,8350,7101,6174,6174
0001470198_Raw11_f_00009.jpg,1068,877,760,760
0001470204_Raw10_f_00001.jpg,765,761,708,708
0001470204_Raw10_f_00003.jpg,1283,1207,1066,1066
0001470204_Raw10_f_00012.jpg,1341,1223,1188,1188
0001470204_Raw11_f_00001.jpg,737,732,678,678
0001470204_Raw11_f_00011.jpg,764,731,660,660
0001470204_Raw11_f_00012.jpg,3079,2525,2355,2355
0001470204_Raw12_f_00004.jpg,2676,2316,1850,1850
0001470204_Raw12_f_00011.jpg,1964,1895,1619,1619
0001470204_Raw12_f_00012.jpg,5830,4854,4489,4489
0001470204_Raw13_f_00001.jpg,3995,3611,3156,3156
0001470204_Raw13_f_00002.jpg,3444,3210,2956,2956
0001472015_Raw02_f_00001.jpg,1979,1872,1592,1592
0001472015_Raw12_f_00011.jpg,2522,2348,2143,2143
0001472015_Raw12_f_00012.jpg,3302,3062,2730,2730
0001472015_Raw13_f_00005.jpg,3673,3279,2781,2781
0001472015_Raw13_f_00006.jpg,2910,2675,2309,2309
0001472015_Raw13_f_00012.jpg,4049,3664,3110,3110
0001472115_Raw00_f_00006.jpg,4122,3799,3201,3201
0001472115_Raw01_f_00002.jpg,4225,3731,3054,3054
0001472115_Raw01_f_00003.jpg,4321,3846,3310,3310
0001472115_Raw01_f_00006.jpg,4423,3962,3392,3392
0001472221_Raw02_f_00001.jpg,4511,3905,3166,3166
0001472221_Raw10_f_00002.jpg,2039,1904,1498,1498
0001472221_Raw11_f_00002.jpg,2568,2244,1890,1890
0001472221_Raw12_f_00002.jpg,4161,3715,3134,3134
0001472221_Raw13_f_00002.jpg,6573,5853,5145,5145
0001472221_Raw13_f_00004.jpg,4083,3598,2969,2969
0001472228_Raw01_f_00019.jpg,5346,5024,4609,4609
0001472228_Raw02_f_00019.jpg,3851,3398,2823,2823
0001472228_Raw02_f_00020.jpg,6172,5556,4759,4759
0001472228_Raw03_f_00020.jpg,6208,5554,4632,4632
0001472228_Raw11_f_00020.jpg,3998,3255,2568,2568
0001472228_Raw12_f_00018.jpg,6170,5355,4317,4317
0001472229_Raw00_f_00000.jpg,2131,1866,1426,1426
0001472229_Raw00_f_00007.jpg,11380,10041,8532,8532
0001472229_Raw01_f_00006.jpg,5638,4985,4203,4203
0001472229_Raw01_f_00007.jpg,9696,8636,6997,6997
0001472229_Raw02_f_00005.jpg,2494,2366,1967,1967
0001472229_Raw13_f_00000.jpg,8466,7375,6083,6083
0001472229_Raw13_f_00004.jpg,7768,6827,6199,6199
0001472295_Raw00_f_00006.jpg,2213,2071,1771,1771
0001472295_Raw12_f_00000.jpg,3687,3344,3188,3188
0001472295_Raw12_f_00001.jpg,2164,2076,1922,1922
0001472295_Raw13_f_00007.jpg,2366,2180,1966,1966
0001472295_Raw13_f_00010.jpg,2256,2149,1886,1886
0001472302_Raw01_f_00010.jpg,2690,2574,2168,2168
0001472302_Raw11_f_00001.jpg,942,896,797,797
0001472302_Raw12_f_00001.jpg,2335,2257,2115,2115
0001472302_Raw12_f_00006.jpg,2771,2569,2341,2341
0001472449_Raw13_f_00010.jpg,2828,2673,2279,2279
0001472449_Raw13_f_00012.jpg,3736,3493,2983,2983
0001472453_Raw00_f_00003.jpg,2718,2604,2150,2150
0001472453_Raw00_f_00006.jpg,2562,2372,1872,1872
0001472453_Raw00_f_00009.jpg,2619,2508,1944,1944
0001472453_Raw00_f_00012.jpg,2756,2522,2034,2034
0001472453_Raw01_f_00006.jpg,2734,2595,2259,2259
0001472453_Raw02_f_00006.jpg,3351,3117,2677,2677
0001472453_Raw03_f_00007.jpg,2412,2252,1885,1885
0001472453_Raw03_f_00008.jpg,3014,2755,2270,2270
0001472453_Raw03_f_00010.jpg,3091,2843,2300,2300
0001472453_Raw03_f_00013.jpg,2382,2139,1740,1740
0001473056_Raw01_f_00000.jpg,3852,3560,3269,3269
0001473056_Raw03_f_00000.jpg,3525,3242,2828,2828
0001473056_Raw03_f_00003.jpg,4522,4066,3524,3524
0001473056_Raw11_f_00003.jpg,1864,1677,1450,1450
0001473056_Raw12_f_00002.jpg,3717,3333,2938,2938
0001473056_Raw12_f_00003.jpg,3355,2970,2453,2453
0001473056_Raw13_f_00001.jpg,6603,5440,4213,4213
0001473056_Raw13_f_00002.jpg,3787,3360,2864,2864
0001473056_Raw13_f_00003.jpg,3975,3496,2909,2909
0001473126_Raw00_f_00002.jpg,1714,1673,1444,1444
0001473126_Raw00_f_00004.jpg,1892,1823,1547,1547
0001473126_Raw00_f_00007.jpg,1564,1523,1322,1322
0001473126_Raw00_f_00010.jpg,1782,1728,1513,1513
0001473126_Raw01_f_00001.jpg,2971,2792,2401,2401
0001473126_Raw01_f_00009.jpg,2818,2449,1902,1902
0001473126_Raw01_f_00010.jpg,3547,3164,2681,2681
0001473126_Raw01_f_00012.jpg,2417,2284,2037,2037
0001473126_Raw02_f_00010.jpg,1791,1722,1448,1448
0001473126_Raw03_f_00010.jpg,1497,1455,1299,1299
0001473126_Raw11_f_00012.jpg,708,691,643,643
0001473126_Raw12_f_00012.jpg,2581,2507,2285,2285
0001473148_Raw00_f_00001.jpg,2112,2023,1716,1716
0001473148_Raw00_f_00006.jpg,1766,1717,1561,1561
0001473148_Raw00_f_00008.jpg,1689,1634,1397,1397
0001473148_Raw00_f_00012.jpg,1785,1714,1481,1481
0001473148_Raw01_f_00006.jpg,2659,2536,2289,2289
0001473148_Raw02_f_00007.jpg,1757,1730,1501,1501
0001473148_Raw02_f_00009.jpg,1844,1823,1545,1545
0001473148_Raw02_f_00011.jpg,1455,1324,1101,1101
0001473148_Raw02_f_00012.jpg,1542,1168,853,853
0001473148_Raw02_f_00013.jpg,1224,1169,1083,1083
0001473148_Raw03_f_00009.jpg,1987,1915,1722,1722
0001473148_Raw03_f_00011.jpg,1733,1449,1216,1216
0001473148_Raw03_f_00013.jpg,1379,1314,1212,1212
0001473148_Raw12_f_00008.jpg,3114,2662,2320,2320
0001473149_Raw00_f_00002.jpg,1665,1603,1347,1347
0001473149_Raw00_f_00004.jpg,1399,1366,1190,1190
0001473149_Raw00_f_00005.jpg,1762,1539,1261,1261
0001473149_Raw00_f_00007.jpg,1538,1443,1247,1247
0001473149_Raw00_f_00008.jpg,1770,1706,1488,1488
0001473149_Raw00_f_00011.jpg,1446,1425,1260,1260
0001473149_Raw00_f_00013.jpg,1420,1363,1183,1183
0001473149_Raw01_f_00004.jpg,1919,1835,1623,1623
0001473149_Raw01_f_00010.jpg,1817,1758,1535,1535
0001473149_Raw01_f_00013.jpg,1846,1810,1605,1605
0001473149_Raw02_f_00001.jpg,1619,1523,1260,1260
0001473149_Raw02_f_00007.jpg,1595,1557,1385,1385
0001473149_Raw02_f_00010.jpg,1615,1601,1432,1432
0001473149_Raw02_f_00013.jpg,1633,1614,1461,1461
0001473149_Raw03_f_00001.jpg,1667,1551,1342,1342
0001473149_Raw03_f_00004.jpg,1823,1747,1569,1569
0001473149_Raw03_f_00013.jpg,1585,1531,1409,1409
0001473149_Raw11_f_00002.jpg,560,534,505,505
0001474140_Raw01_f_00003.jpg,4065,3536,2763,2763
0001474140_Raw01_f_00004.jpg,2765,2465,2212,2212
0001474140_Raw02_f_00004.jpg,4973,4201,3540,3540
0001474140_Raw03_f_00003.jpg,2251,2066,1911,1911
0001474140_Raw12_f_00001.jpg,3214,2845,2406,2406
0001474140_Raw13_f_00003.jpg,7816,6466,5096,5096
0001480389_Raw00_f_00000.jpg,1431,1409,1243,1243
0001482852_Raw02_f_00001.jpg,2425,2289,1938,1938
0001483149_Raw01_f_00001.jpg,4302,3789,3073,3073
0001487223_Raw03_f_00005.jpg,1043,989,887,887
0001488661_Raw00_f_00007.jpg,3077,2932,2356,2356
0001488924_Raw01_f_00009.jpg,2366,2274,1902,1902
0001497752_Raw00_f_00010.jpg,5998,5591,4739,4739
0001498689_Raw00_f_00001.jpg,5495,5220,4553,4553
0001498711_Raw00_f_00001.jpg,3247,2916,2329,2329
0001498711_Raw12_f_00006.jpg,2260,2110,1862,1862
0001498711_Raw12_f_00008.jpg,2525,2359,2097,2097
0001498711_Raw12_f_00009.jpg,2228,2011,1800,1800
0001498711_Raw13_f_00009.jpg,2600,2420,2164,2164
0001498726_Raw01_f_00009.jpg,2343,2183,1938,1938
0001498726_Raw02_f_00007.jpg,3688,3520,3080,3080
0001498730_Raw02_f_00003.jpg,2802,2577,2103,2103
0001498730_Raw13_f_00010.jpg,1709,1588,1476,1476
0001498734_Raw13_f_00010.jpg,2297,2092,1858,1858
0001498751_Raw00_f_00005.jpg,1502,1477,1180,1180
0001499717_Raw00_f_00001.jpg,4765,4470,3677,3677
0001499720_Raw01_f_00005.jpg,5358,4892,4011,4011
0001499720_Raw02_f_00003.jpg,4035,3747,3258,3258
0001499720_Raw02_f_00004.jpg,4290,3966,3328,3328
0001499724_Raw12_f_00013.jpg,3687,3305,2827,2827
0001499724_Raw13_f_00013.jpg,4801,4384,3732,3732
0001499737_Raw00_f_00002.jpg,3786,3487,2865,2865
0001499737_Raw00_f_00008.jpg,3845,3424,2566,2566
0001499752_Raw10_f_00006.jpg,679,649,621,621
0001499756_Raw01_f_00005.jpg,2456,2341,1699,1699
0001499782_Raw01_f_00011.jpg,4008,3698,3139,3139
0001499782_Raw02_f_00008.jpg,3164,2766,2233,2233
0001499782_Raw02_f_00009.jpg,3355,2996,2291,2291
0001500011_Raw00_f_00002.jpg,2924,2749,2182,2182
0001500011_Raw02_f_00002.jpg,3264,3106,2636,2636
0001500011_Raw13_f_00005.jpg,2322,2091,1722,1722
0001500011_Raw13_f_00009.jpg,2057,1852,1595,1595
0001500036_Raw13_f_00001.jpg,3450,3058,2589,2589
0001500036_Raw13_f_00007.jpg,1791,1705,1474,1474
0001500048_Raw02_f_00002.jpg,7336,6686,5592,5592
0001500048_Raw11_f_00012.jpg,1272,1213,1099,1099
0001500088_Raw00_f_00010.jpg,4443,3958,3035,3035
0001500088_Raw01_f_00000.jpg,2052,1930,1777,1777
0001500088_Raw13_f_00006.jpg,3712,3524,3083,3083
0001500105_Raw02_f_00008.jpg,2560,2465,1809,1809
0001500133_Raw01_f_00006.jpg,3920,3708,3354,3354
0001500133_Raw13_f_00007.jpg,2109,1973,1727,1727
0001500191_Raw02_f_00007.jpg,4133,4004,3595,3595
0001500191_Raw03_f_00008.jpg,1943,1846,1715,1715
0001500199_Raw01_f_00001.jpg,2745,2554,2238,2238
0001506217_Raw02_f_00004.jpg,2129,2046,1800,1800
0001506247_Raw01_f_00004.jpg,1663,1596,1352,1352
0001507084_Raw00_f_00002.jpg,3590,3335,2985,2985
0001507084_Raw01_f_00000.jpg,3587,3201,2621,2621
0001507084_Raw01_f_00001.jpg,4125,3613,2932,2932
0001507084_Raw03_f_00004.jpg,1595,1542,1401,1401
0001507157_Raw00_f_00003.jpg,4397,4042,3311,3311
0001507157_Raw00_f_00004.jpg,4537,4196,3396,3396
0001507157_Raw00_f_00005.jpg,4693,4306,3332,3332
0001507157_Raw01_f_00001.jpg,5611,5046,4416,4416
0001507157_Raw01_f_00003.jpg,4206,3744,3175,3175
0001507157_Raw01_f_00005.jpg,4815,4056,3294,3294
0001507356_Raw00_f_00011.jpg,2951,2788,2295,2295
0001507356_Raw01_f_00003.jpg,3451,3209,2613,2613
0001507356_Raw03_f_00004.jpg,2468,2356,2039,2039
0001508776_Raw00_f_00001.jpg,1695,1609,1327,1327
0001508776_Raw01_f_00005.jpg,1883,1798,1519,1519
0001508776_Raw13_f_00002.jpg,2866,2562,2168,2168
0001508779_Raw01_f_00007.jpg,1725,1654,1392,1392
0001508779_Raw01_f_00010.jpg,2059,1918,1684,1684
0001508786_Raw00_f_00010.jpg,1821,1759,1498,1498
0001508786_Raw01_f_00007.jpg,1927,1803,1595,1595
0001508792_Raw01_f_00009.jpg,2614,2455,2137,2137
0001508792_Raw13_f_00004.jpg,2572,2319,2078,2078
0001508804_Raw02_f_00002.jpg,3337,3018,2785,2785
0001508812_Raw00_f_00008.jpg,2131,1917,1639,1639
0001508812_Raw02_f_00001.jpg,2375,2246,2004,2004
0001508812_Raw02_f_00008.jpg,2401,2227,1966,1966
0001508812_Raw02_f_00010.jpg,1433,1377,1286,1286
0001508836_Raw01_f_00001.jpg,3209,3039,2519,2519
0001508878_Raw13_f_00010.jpg,2535,2352,2058,2058
0001508888_Raw01_f_00000.jpg,1716,1577,1404,1404
0001508888_Raw02_f_00001.jpg,1979,1843,1608,1608
0001508888_Raw03_f_00001.jpg,2641,2450,2340,2340
0001508888_Raw03_f_00012.jpg,1768,1741,1613,1613
0001508888_Raw03_f_00013.jpg,1720,1700,1613,1613
0001508896_Raw13_f_00004.jpg,2556,2356,1958,1958
0001513231_Raw02_f_00003.jpg,3295,3046,2445,2445
0001513292_Raw00_f_00002.jpg,2674,2523,2101,2101
0001513292_Raw02_f_00002.jpg,2942,2696,2123,2123
0001513292_Raw03_f_00002.jpg,2436,2262,1936,1936
0001513462_Raw02_f_00002.jpg,3385,3143,2475,2475
0001513462_Raw03_f_00002.jpg,2734,2536,2003,2003
0001513813_Raw01_f_00002.jpg,4157,3784,2894,2894
0001524056_Raw10_f_00014.jpg,3619,3454,3022,3022
C1088600_V01_F00005_f9960f16-299a-4ba0-a21e-380feae4eccc.jpg,4890,4532,3914,3914
C1088600_V01_F00013_ca104bf6-f49d-4a1c-a79a-4a687a2c677e.jpg,3302,3136,2764,2764
C1088784_V02_F00010_ef3e146f-9528-4710-adc3-de0f50b1efd6.jpg,856,796,722,722
C1089315_V02_F00003_0610dc1f-6aff-4fc5-9420-792e1a8db51b.jpg,1963,1720,1463,1463
C1089343_V11_F00002_a731b7bc-af84-4d1c-bed6-16eaee09ee11.jpg,4776,4315,3541,3541
C1089343_V13_F00001_69fbc7de-64b5-48f3-ab41-577881f66f25.jpg,3551,3233,2747,2747
C1090687_V03_F00006_fc9ffcbb-ac3c-45fd-8e65-318271c347fb.jpg,1566,1520,1432,1432
C1091137_V13_F00000_0711bf0c-ae68-436a-adf0-92deb0cc42e4.jpg,2143,1972,1665,1665
C1091440_V01_F00003_d554b55c-0854-46d6-bba3-f9a34d193353.jpg,2838,2783,2490,2490
C1091480_V01_F00007_daa45838-c0b4-47ed-8320-0a395f9d9fca.jpg,2428,2333,1873,1873
C1098590_V01_F00005_474bfc65-c87c-4e85-b26b-10acac56a069.jpg,5364,4421,3367,3367
C1098590_V01_F00006_b4e40289-1047-4d67-b054-f6f27bba1d3a.jpg,4521,3881,3003,3003
C1098590_V01_F00007_9a62e988-3510-442a-8ec8-42f474c21531.jpg,3903,3505,2932,2932
C1104648_V01_F00002_aee9e4cb-decd-4c75-8765-a7307c08f574.jpg,1988,1903,1516,1516
C1109549_V00_F00002_e0910348-13a7-4f89-8874-ea49728a9a26.jpg,1986,1779,1484,1484
C1109549_V02_F00005_f64305b7-85eb-4a53-9522-bb3511d9b225.jpg,2575,2329,1959,1959
C1109556_V11_F00003_885486e1-6abb-4445-8896-d963343b001d.jpg,2833,2630,2303,2303
C1109702_V01_F00001_e5773398-0046-4041-9eff-44f24d1cbdab.jpg,4366,3971,3030,3030
C1109702_V01_F00003_4563735e-483f-41b1-99c5-e828f994f285.jpg,4643,4205,3227,3227
C1109702_V01_F00004_e12f9990-944d-4656-b619-5128588d1c21.jpg,5017,4549,3406,3406
C1109702_V01_F00006_05a8ed5a-a52a-4676-9c0d-3fb316772cfc.jpg,4023,3702,2759,2759
C1109702_V01_F00007_105a6ae0-9e6e-4f09-9ba2-90af1c6f7209.jpg,5044,4653,3549,3549
C1110103_V02_F00007_89a0dc57-84cc-4633-951a-756f215bd653.jpg,3205,2950,2446,2446
C1110379_V13_F00000_96579f1f-afe2-4704-895e-561d42755793.jpg,3016,2816,2387,2387
C1112907_V00_F00006_36067822-fa64-41d5-b472-b39161889add.jpg,4357,4127,3186,3186
C1112907_V01_F00006_bc6b175e-2930-46db-ab67-951cf3937af5.jpg,2955,2823,2369,2369
C1112907_V02_F00012_4067c79c-05d3-41d4-9542-edcac1162a97.jpg,3591,3467,2850,2850
C1142083_V01_F00006_e08d31f4-8aa6-44a6-8ee4-965f4fac1f71.jpg,2457,2109,1730,1730
C1142091_V02_F00003_46ad1e57-22c3-428c-8c31-59db3eed275d.jpg,1918,1837,1651,1651
C1148414_V01_F00003_b9fd37a3-bf37-4711-8903-054880d359e6.jpg,5590,5282,4754,4754
C1148414_V01_F00007_2be71d90-48c2-46be-8b22-e03d20222a3f.jpg,6312,5901,5334,5334
C1148414_V01_F00012_51809df6-f892-4535-96f1-7abb5335eb83.jpg,7395,6810,6152,6152
C1148873_V01_F00003_dd3fe065-aece-4bec-ad03-66cbef2ba401.jpg,3725,3367,2800,2800
C1148873_V01_F00005_5bbafc71-ec02-4fa1-a30b-5ec13d035ade.jpg,3647,3337,2830,2830
C1148873_V01_F00006_cafc21a2-631a-41f4-a777-45a56d89e37d.jpg,3584,3269,2870,2870
C1148873_V01_F00007_78e83f97-f8d9-443c-a61d-b6d3a5a4927e.jpg,4039,3720,3177,3177
C1156773_V02_F00007_bd31837a-0ab3-4d96-995d-88f9f375b041.jpg,3870,3609,3269,3269
C1156785_V12_F00002_936143eb-ffbf-4609-b75c-2778f476c44c.jpg,4490,3974,3633,3633
C1156785_V12_F00003_52278f94-7810-4314-8a77-6276b3559eaa.jpg,3742,3498,3119,3119
C1161080_V03_F00001_3b9692ef-7911-41a0-becf-4dd460b6fc91.jpg,2198,2036,1808,1808
C1161279_V02_F00004_bd1f379e-1b76-4c60-b520-0d58c383a3fc.jpg,3130,2916,2673,2673
C1236881_V13_F00000_78120b69-1247-4dcd-9b3d-9fb3932a5c15.jpg,3038,2863,2576,2576
C1236952_V01_F00007_436eb1b9-3df1-4ad2-9a0a-898be01e4191.jpg,3979,3743,3146,3146
C1238898_V11_F00002_b6acc7d8-e1f3-4fdd-9655-b39a81f2f595.jpg,4054,3491,2777,2777
C1238898_V13_F00001_6d090fdb-8b9b-424c-81cd-9ef5a945d043.jpg,4683,4273,3704,3704
C1239135_V13_F00007_1efe6c65-98eb-49cb-be69-8f1bc4aa520a.jpg,4103,3550,3059,3059
C1239162_V13_F00012_2fda64da-493d-43bb-8d06-a6bc09e75faf.jpg,3215,2882,2497,2497
C1239638_V03_F00007_526234b4-6138-4250-a542-153f4df9702f.jpg,2211,2089,1723,1723
C1240770_V02_F00007_1481b2de-d4db-43f1-ac46-0b72b6587011.jpg,2327,2244,1972,1972
C1240770_V03_F00007_faf5772c-639d-464e-b154-941db477b935.jpg,3850,3611,3089,3089
C1243226_V03_F00000_3ecaf361-c967-4625-a402-7c860a7f6272.jpg,2714,2315,1938,1938
C1243226_V11_F00002_b133680d-766e-49e4-9bdc-dd55e4b95377.jpg,7405,6783,5652,5652
C1249118_V01_F00005_664b40e2-81dc-4c4a-a795-e82730bf36aa.jpg,7359,6913,5555,5555
C1249118_V01_F00006_82a97400-0132-4dd3-bc36-52b0fd8a1725.jpg,6423,5874,4874,4874
C1249118_V01_F00008_dc397da4-def0-4899-939e-92c0b7326ece.jpg,7861,7174,5726,5726
C1249118_V01_F00009_8f3c7d65-9e1e-4f4e-b8a6-51abc2560199.jpg,7028,6443,5224,5224
C1249118_V01_F00010_558a576b-de61-40cf-85dd-8da271c6b4b6.jpg,7506,6926,5693,5693
C1249118_V01_F00011_63976a6d-180e-44e2-8ced-2e4594a2fae3.jpg,6719,6240,5094,5094
C1249118_V01_F00012_0ce9c6bc-0063-4ddc-b8c0-45f8560920cf.jpg,7042,6508,5244,5244
C1249118_V01_F00013_1d7355fb-157b-49e5-8420-fc5b1873dadc.jpg,7544,7032,5387,5387
