image,baseline_before,baseline_score_kept,baseline_overlap_kept,added_total
C1249118_V01_F00012_0ce9c6bc-0063-4ddc-b8c0-45f8560920cf.jpg,7042,7042,5498,5498
C1249118_V01_F00013_1d7355fb-157b-49e5-8420-fc5b1873dadc.jpg,7544,7544,5651,5651
C1258543_V01_F00003_3852eb00-1543-4c29-b20f-7860a01ddb28.jpg,2262,2262,1995,1995
C1258543_V02_F00003_cc86c991-b1fd-44c0-8e1f-65756ecbb850.jpg,2964,2964,2534,2534
C1258547_V01_F00001_eb7b6c32-32d3-49c4-b511-f83456c698f9.jpg,2272,2272,2036,2036
C1258547_V02_F00001_48211591-3a78-499b-a756-b00aa97a289a.jpg,3663,3663,3040,3040
C1258831_V02_F00005_90275143-752d-496b-87ae-34bb60e4364b.jpg,3838,3838,3312,3312
C1258908_V02_F00002_3705805d-2938-48e2-8864-db9c5a6d0215.jpg,3302,3302,2742,2742
C1258908_V02_F00009_43ba7288-2be4-450c-b57f-a6371be0dcec.jpg,2552,2552,2150,2150
C1258908_V03_F00002_bff87363-5cdf-4d83-9440-4d556f8b5341.jpg,3586,3586,3062,3062
C1259064_V03_F00009_7d62071c-57cd-4523-90ff-94afdb88284a.jpg,4096,4096,3251,3251
C1259064_V03_F00010_36420944-3cb0-40cd-b3d7-bfc09eeff22f.jpg,1127,1127,1007,1007
C1259685_V02_F00005_796d14ed-9849-485e-b515-a2aa3ec55b99.jpg,3410,3410,2786,2786
C1260080_V00_F00002_b3217d1a-21a8-44aa-bba0-675f1d22b820.jpg,1494,1494,1301,1301
C1261042_V00_F00006_187554e2-e05a-499f-8850-1ca12a6e646a.jpg,3950,3950,3067,3067
C1262484_V02_F00009_9ee6e1f6-3972-4789-a0e4-0133ed8b801a.jpg,3329,3329,2809,2809
C1262690_V02_F00009_5b60de1e-0f87-463f-ae1f-473ed8913ea2.jpg,1587,1587,1371,1371
C1264398_V01_F00014_4ae40bc9-67f1-4db3-8dab-7f5def2c101e.jpg,5091,5091,4297,4297
C1264398_V01_F00026_e8df472c-15f4-4925-aa9e-405f03971352.jpg,3969,3969,2981,2981
C1264398_V01_F00028_ac5bc3a8-2a42-4432-abd4-61cc3ec15953.jpg,3696,3696,2928,2928
C1264398_V01_F00029_ff4d947c-8dfc-43d7-997c-5e9ffcf8c3d4.jpg,3889,3889,2959,2959
C1264398_V01_F00032_f50b8213-dda3-4254-8348-8b930041190f.jpg,2989,2989,2368,2368
C1265423_V12_F00003_8fc9dfb2-9e75-470e-917a-5a4e5a7da814.jpg,2478,2478,2100,2100
C1266042_V13_F00000_edc3a2cb-4e52-404c-b538-7d614673c6a4.jpg,7038,7038,6128,6128
C1266876_V00_F00005_5fc65f29-22b8-46b4-b802-33825b41ab40.jpg,2121,2121,1721,1721
C1266903_V13_F00005_37c77e52-0283-433f-8b15-4d4790e7b0a5.jpg,3231,3231,2541,2541
C1267251_V01_F00008_3f2cbf39-1848-4cee-a4e1-65b9090a86b5.jpg,4091,4091,3212,3212
C1267251_V01_F00032_b81fd13b-d9c2-446c-88e0-256ac6ce76ad.jpg,3686,3686,3076,3076
C1267251_V01_F00033_aaab1d84-ccc3-4031-a09c-68e6eb40cdee.jpg,3255,3255,2696,2696
C1267292_V01_F00003_de6f2daa-8b99-410d-994d-71fc4844562c.jpg,2574,2574,1982,1982
C1267324_V11_F00008_fd0add87-dde7-49d2-8c4b-2fda3892b117.jpg,5596,5596,4674,4674
C1267417_V12_F00010_91f25bae-2a7d-45f5-90f2-916767013d82.jpg,3585,3585,3134,3134
C1267433_V12_F00011_1aa4efb8-4334-459e-9b4b-b26726a97604.jpg,4737,4737,4223,4223
C1267433_V13_F00011_ef754cb2-4765-40f9-8ad2-db3bd575dce3.jpg,4231,4231,3556,3556
C1267763_V02_F00008_a5f6ef17-b002-4974-a61a-1d6ad6b1eeb6.jpg,2999,2999,2609,2609
C1268397_V01_F00001_9ad25bc8-f173-47e6-af5f-d2ce6f4befc8.jpg,3824,3824,3019,3019
C1268397_V01_F00003_e1dc33a8-e49e-4d1e-a3a1-01a37fd5b839.jpg,4262,4262,3506,3506
C1269807_V02_F00005_7f04a465-26b9-40b4-a89b-eaf02bed6f2a.jpg,3781,3781,2841,2841
C1269807_V02_F00008_c21bf6a0-647a-4180-89ba-bda5e16c9289.jpg,3829,3829,3116,3116
C1269807_V02_F00009_d2c85d60-ddb7-4766-a69b-593cc91a5ec0.jpg,3728,3728,3106,3106
C1269807_V02_F00011_b0518a69-efd6-48ca-9365-8d33f35e41d9.jpg,3577,3577,2845,2845
C1270307_V03_F00001_4db93be7-7d6c-497d-bedd-16fb16ccd3c0.jpg,3534,3534,2897,2897
C1270307_V03_F00006_99f03dd5-526c-4072-a75f-5ada0ca8ece5.jpg,4105,4105,3492,3492
C1270444_V03_F00002_1397014f-d4ce-4e8a-b685-911d734a942e.jpg,4630,4630,3522,3522
C1270444_V03_F00004_b9c76f0c-db35-4acf-9610-f657bb593d5f.jpg,11272,11272,9731,9731
C1271058_V01_F00001_ef111d0b-95dc-4504-86d2-91f68c2de2b8.jpg,5017,5017,4070,4070
C1271350_V03_F00009_b0532482-b0cd-4eb7-a3e0-55e28c31562a.jpg,839,839,770,770
C1271382_V03_F00000_a0b18529-341c-452b-8240-af9765a108d4.jpg,2975,2975,2356,2356
C1272365_V13_F00001_5049eda2-98a5-40bd-ac68-0299d69867b8.jpg,5992,5992,5247,5247
C1273099_V03_F00003_653779e9-95c4-446b-8f45-3c04a46812fd.jpg,7530,7530,5813,5813
C1273099_V10_F00008_0c465685-47a5-45c5-be29-32d45b2d99e2.jpg,3186,3186,2399,2399
C1273207_V00_F00001_ddbadfe5-997f-45f4-b3dd-0cff3c54ff53.jpg,3363,3363,2655,2655
C1294000_V03_F00007_37beec22-a501-4ef5-9202-657007d14e39.jpg,3758,3758,3184,3184
C1294000_V03_F00010_367031c3-924f-4769-9c9e-9f5287f5f46c.jpg,4545,4545,3832,3832
C1294000_V03_F00012_e04cf712-cbea-411d-b0d1-6833539f5df0.jpg,6927,6927,5330,5330
C1294315_V03_F00002_a3f173f8-6277-4c97-a417-e1e5e3c2fa81.jpg,5141,5141,4396,4396
C1294467_V03_F00007_426b1d8e-70cb-46a7-8db4-e4dac28f4c5e.jpg,4771,4771,3711,3711
C1294467_V03_F00007_d6e06aa9-d635-4eb6-81fe-7b44997e9740.jpg,4771,4771,3711,3711
C1294536_V00_F00003_e9a8fd85-11ce-43c3-bb4e-60f2bef88698.jpg,3032,3032,2310,2310
C1294536_V11_F00005_5f852a5d-53c1-412b-bf65-cbb1d9771de0.jpg,4271,4271,3213,3213
C1294536_V12_F00003_f2549483-3809-4ede-b55d-ac93212a1276.jpg,6007,6007,5272,5272
C1294538_V01_F00014_83627962-903f-46ac-8e33-57967cd43f0a.jpg,4593,4593,3901,3901
C1294538_V11_F00006_f8ab0cdc-9105-478b-8ddc-89904425d50d.jpg,2301,2301,1869,1869
C1296446_V02_F00001_47104441-acc4-4e83-b94c-cf8a75b85087.jpg,2176,2176,1786,1786
C1296455_V01_F00001_0d8561d1-1c44-4d29-93a5-bfd9563d4261.jpg,2591,2591,2136,2136
C1296567_V00_F00008_e08e112c-ee40-4a0c-82cc-d8beb80bd9d0.jpg,3271,3271,2333,2333
C1296567_V11_F00008_d11b705f-c291-4cf7-9bed-0eb0c9dd6f5e.jpg,4309,4309,3579,3579
C1297627_V00_F00001_4774872f-b8b0-4b2b-acb3-27391ec220d7.jpg,3992,3992,3469,3469
C1297627_V01_F00002_08304277-d9b9-4278-992a-2fbf45ac0c3f.jpg,4329,4329,3611,3611
C1297791_V03_F00006_00e6301e-ac54-46db-a02e-9b80b31e0a90.jpg,4430,4430,3834,3834
